seed,epoch,train_mse,train_mae_eV,val_mae_eV
4,46,0.0042351083011133595,0.06444220319304317,0.1508649458885193
4,47,0.004606135205551982,0.06654163520074874,0.15499224424362182
4,48,0.004255098739359528,0.06301423310051073,0.15317417736053468
4,49,0.0036825196681311355,0.05967821646290973,0.151693567943573
4,50,0.00378345817765221,0.060095533958778626,0.15134355731010438
4,51,0.0036667250545346177,0.05895723002697748,0.15329503931999205
4,52,0.0035446496210526676,0.057733107933652536,0.15059004197120668
4,53,0.0033162112223915755,0.05653747311410941,0.14996691727638245
4,54,0.0031878394715720787,0.05530656737713911,0.14760947618484496
4,55,0.0031467918721726166,0.0537952070984515,0.15333028960227965
4,56,0.003027475458593108,0.053802699930208,0.14881595029830932
4,57,0.002748990581056569,0.05088820179256407,0.15253980083465576
4,58,0.0026427229276276194,0.05059547545169788,0.1486585955619812
4,59,0.0025678644592291677,0.04937564371643234,0.1496826129436493
4,60,0.0024998714276356624,0.048478322929382686,0.15211076006889343
4,61,0.0023795543210231697,0.04747643120119219,0.14766209464073182
4,62,0.0024110091827693396,0.0465242843368718,0.1479846402645111
4,63,0.002253801871498581,0.04546594225619469,0.1501960811138153
4,64,0.00210519166883314,0.04406762889686016,0.14803739309310912
4,65,0.0020023782377364113,0.04285069644471422,0.14715462541580202
4,66,0.0018445040393271484,0.04121366155492391,0.14864564332962035
4,67,0.0016608284852758517,0.03958363095597665,0.14727791223526002
4,68,0.0017311432130460162,0.040259751878246264,0.14739903874397278
4,69,0.0016956704432494008,0.039641269783749995,0.14723317742347716
4,70,0.0015802111142489595,0.03833405320671281,0.14728014669418335
4,71,0.0015289703518268653,0.037193966486910146,0.1470171374797821
4,72,0.0014582371022203006,0.036481425569207186,0.14658243007659913
4,73,0.0013466129716136492,0.03510995450298631,0.14758259439468382
4,74,0.001287144393014023,0.034562297800375154,0.14729607095718383
4,75,0.0012722780151525513,0.033954751623721455,0.1464048897266388
4,76,0.001216746537698782,0.032896372126603415,0.14647365694046022
4,77,0.0012015623776969733,0.032335340257717574,0.14707027020454408
4,78,0.001108335094578797,0.03162738858439955,0.14658623452186584
4,79,0.001156961802049773,0.031350488065291865,0.1465784372806549
4,80,0.0010082851778075565,0.029677374747335384,0.1466952971458435
4,81,0.0009747515889815986,0.0294718699470402,0.14647719120979308
4,82,0.0009279059544496704,0.028584853883204794,0.14641073727607726
4,83,0.0009211783080303576,0.02830666082607124,0.1457893811225891
4,84,0.0009187548135436373,0.02797744977157315,0.14595106902122498
4,85,0.0008316445792326704,0.0270198569128927,0.14634101610183717
4,86,0.0008465617100475356,0.027102764171384523,0.14612190928459168
4,87,0.0008250176197689143,0.02639834630888956,0.14634714007377625
4,88,0.0008165293772908626,0.026175118581722112,0.1457823540210724
4,89,0.0008249184281507041,0.0260855219269761,0.14596156821250916
4,90,0.000820010593146435,0.02584687311647488,0.14594485034942628
4,91,0.000788960244768532,0.02571988440427455,0.14604676151275633
4,92,0.0007353321554313879,0.024871668560129165,0.14619579734802246
4,93,0.0007417988009401597,0.0248294749867798,0.14591865272521973
4,94,0.000724439226074901,0.024462242326543367,0.14589900364875794
4,95,0.0007215795533702476,0.02440776394293618,0.14603916339874268
4,96,0.0006863567322783638,0.024134331578060487,0.14580363912582398
4,97,0.0006758205828635255,0.023958925361267046,0.14589701762199403
4,98,0.0006973613015303271,0.023827399562199803,0.1458384036540985
4,99,0.0006875046865781769,0.023946537877566135,0.1457870159626007
4,100,0.0007228976403770502,0.02410366485135385,0.14585501980781554
